"연번","도로명주소","지번주소","x 좌표","y 좌표","건물명","구 명칭","전화번호","유형","개방시간","소재지 용도","화장실 현황","장애인화장실 현황","편의시설 (기타설비)","안내표지","소재지","비고"
"214195","서울특별시 서초구 사평대로 273","서울특별시 서초구 반포동 20-48","127.01337860","37.50509402","반포1동주민센터","서초구","02-2155-6114","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:서초구청 청소행정과"
"214765","서울특별시 용산구 이태원로 6","서울특별시 용산구 한강로1가 107","126.97473712","37.53485574","서울보훈지청","용산구","02-3785-0815","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," ","공공시설|","서울보훈지청"
"214196","서울특별시 서초구 신반포로3길 8","서울특별시 서초구 반포동 1313","126.98690395","37.50213892","반포본동주민센터","서초구","02-2155-6114","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:서초구청 청소행정과"
"214197","서울특별시 서초구 나루터로 38","서울특별시 서초구 잠원동 58-27","127.01398215","37.51496804","잠원동주민센터","서초구","02-2155-6114","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:서초구청 청소행정과"
"214198","서울특별시 서초구 서운로26길 3","서울특별시 서초구 서초동 1302-9","127.02221003","37.50271560","서초4동주민센터","서초구","02-2155-6114","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:서초구청 청소행정과"
"214199","서울특별시 서초구 반포대로8길 11-9","서울특별시 서초구 서초동 1451-13","127.01250522","37.48358115","서초3동주민센터","서초구","02-2155-6114","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:서초구청 청소행정과"
"214200","서울특별시 서초구 서초대로70길 51","서울특별시 서초구 서초동 1332-6","127.02494779","37.49206951","서초2동주민센터","서초구","02-2155-6114","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:서초구청 청소행정과"
"214201","서울특별시 서초구 사임당로 89","서울특별시 서초구 서초동 1649-5","127.01946710","37.49019155","서초1동주민센터","서초구","02-2155-6114","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:서초구청 청소행정과"
"214202","서울특별시 서초구 효령로 5","서울특별시 서초구 방배동 447-12","126.98477265","37.47655467","서울메트로","서초구","1577-1234","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|"," "," ","공공시설|","화장실관련정보 문의:서초구청 청소행정과"
"214203","서울특별시 서초구 반포대로 217","서울특별시 서초구 반포동 520-3","127.00333553","37.49949737","조달청","서초구","1588-0800","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|"," ","공공시설|","화장실관련정보 문의:서초구청 청소행정과"
"214204","서울특별시 서초구 남부순환로 2572","서울특별시 서초구 서초동 1376-2","127.03118736","37.48377206","국립외교원","서초구","02-571-1019","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:외교원"
"214205","서울특별시 서초구 동산로 19","서울특별시 서초구 양재동 324-2","127.04176981","37.47015712","서초우체국","서초구","02-3498-8008","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|"," "," ","공공시설|","화장실관련정보 문의:서초구 우체국"
"214206","서울특별시 서초구 사평대로 67","서울특별시 서초구 반포동 114-2","126.99193346","37.49844998","서초소방서","서초구","02-6981-5900","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:소방서"
"214207","서울특별시 서초구 서초중앙로 157","서울특별시 서초구 서초동 1701-1","127.01112319","37.49827618","서울중앙지방법원","서초구","02)530-1114","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:법원"
"214208","서울특별시 서초구 반포대로 180","서울특별시 서초구 서초동 1724","127.00615691","37.49583916","서울중앙지방검찰청","서초구","1301","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:검찰청"
"214209","서울특별시 서초구 반포대로 179","서울특별시 서초구 서초동 1726-1","127.00516137","37.49574326","서초경찰서","서초구","182","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:서초경찰서"
"214210","서울특별시 서초구 방배천로 54","서울특별시 서초구 방배동  455-10","126.98278535","37.48177297","방배경찰서","서초구","182","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:방배경찰서"
"214211","서울특별시 서초구 서초대로 219","서울특별시 서초구 서초동 967","127.00527343","37.49240763","대법원","서초구","02-3480-1100","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:대법원"
"214212","서울특별시 서초구 반포대로 157","서울특별시 서초구 서초동 1730-1","127.00617165","37.49415417","대검찰청","서초구","02-3480-2057","공공개방|","정시(09:00~18:00,평일)|","토요일|일요일|","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:검찰청"
"214766","서울특별시 용산구 보광로 27","서울특별시 용산구 보광동 221-1","127.00016512","37.52679615","보광파출소","용산구","02-794-6534","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|"," "," ","공공시설|","보광파출소"
"214213","서울특별시 서초구 반포대로 201","서울특별시 서초구 반포동 산 60-1","127.00322793","37.49742261","국립중앙도서관","서초구","02-590-0500","공공개방|","정시(09:00~18:00)|","기타|둘째,넷째 월요일|","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공공시설|","화장실관련정보 문의:서초구청 청소행정과"
"214744","서울특별시 영등포구 도림로 486","서울특별시 영등포구 문래동3가 76-3","126.88983242","37.51696841","한일주유소","영등포구","02-2679-1794","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","한일주유소"
"214745","서울특별시 영등포구 신길로 74","서울특별시 영등포구 신길동 3632-2","126.90879268","37.49906280","GS칼텍스(주)신길주유소","영등포구","02-833-1113","민간개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," "," ","주유소 및 충전소|","신길주유소"
"214746","서울특별시 영등포구 가마산로 328","서울특별시 영등포구 대림동 776-3","126.89581746","37.49858491","(주)대청에너지","영등포구","02-841-8780","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","(주)대청에너지"
"214747","서울특별시 영등포구 당산로27길 12","서울특별시 영등포구 당산동3가 385","126.89514689","37.52521798","당산근린공원","영등포구","02-2670-3761","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공원 및 하천변|","푸른도시과"
"214748","서울특별시 영등포구 문래로20길 7","서울특별시 영등포구 문래동3가 73-1","126.89422285","37.51846692","문래근린공원(1)","영등포구","02-2670-3761","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공원 및 하천변|","푸른도시과"
"214749","서울특별시 영등포구 당산로 1","서울특별시 영등포구 문래동3가 60-2","126.89364863","37.51512181","문래근린공원(2)","영등포구","02-2670-3761","공공개방|","상시(24시간)|"," ","남자|여자|"," ","기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공원 및 하천변|","푸른도시과"
"214750","서울특별시 영등포구 도림로80길 8","서울특별시 영등포구 신길동 341-3","126.90561435","37.50189262","신길근린공원","영등포구","02-2670-3761","공공개방|","상시(24시간)|"," ","남자|여자|"," ","기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공원 및 하천변|","푸른도시과"
"214751","서울특별시 영등포구 의사당대로 166","서울특별시 영등포구 여의도동 5-6","126.92907965","37.51662972","자매근린공원","영등포구","02-2670-3761","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|출입구CCTV|","공원 및 하천변|","푸른도시과"
"214752","서울특별시 용산구 효창원로 146-12","서울특별시 용산구 효창동 5-65","126.96300332","37.54122191","효창종합사회복지관","용산구","02-716-0600","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|"," ","공공시설|","효창종합사회복지관"
"214753","서울특별시 용산구 두텁바위로 25","서울특별시 용산구 갈월동 51-19","126.97482451","37.54577416","갈월종합사회복지관","용산구","02-752-7887","공공개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|"," "," ","공공시설|","갈월종합사회복지관"
"214754"," ","서울특별시 용산구 한남동  399-7","127.00907550","37.52935270","한남역","용산구","02-1544-7788","공공개방|","정시(영업시작~종료)|"," ","남자|여자|","남자|"," ","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","지하철|","한국철도공사(코레일)"
